ISO3,FIPS,ISO2,UN,NAME,AREA,POP2005,REGION,SUBREGION,LON,LAT,country,ln_maddison_pcgdp2000,ln_export_area,ln_export_pop,colony0,colony1,colony2,colony3,colony4,colony5,colony6,colony7,abs_latitude,longitude,rain_min,humid_max,low_temp,ln_coastline_area,island_dum,islam,legor_fr,legor_uk,region_n,region_s,region_w,region_e,region_c,ln_avg_gold_pop,ln_avg_oil_pop,ln_avg_all_diamonds_pop,ln_pop_dens_1400,atlantic_distance_minimum,indian_distance_minimum,saharan_distance_minimum,red_sea_distance_minimum,ethnic_fractionalization,state_dev,land_area,geometry
SDN,SU,SD,736,Sudan,237600,36899747,2,15,30.05,13.832,Sudan,6.898714542388916,5.841245174407959,11.956320762634277,0,1,0,0,0,0,0,0,12,30.041589736938477,0,41,5,-1.0792784690856934,0,73,0,1,0,0,0,1,0,-3.1810872554779053,-4.488462448120117,-6.907755374908447,0.40847522020339966,15.252874374389648,3.5275278091430664,1.827122688293457,0.9830829501152039,0.7146999835968018,0.5759999752044678,2.51,"list(list(c(3501430.79562866, 4106405.25126498, 4153267.97390169, 4130539.76214695, 4167058.90033811, 4297009.48902747, 4165941.14133106, 4118356.62311605, 4115821.43303274, 4056847.70639519, 4067927.6692723, 4023386.18065762, 3974226.04636993, 3906973.3778826, 3881091.81891213, 3851035.89035643, 3816712.30648218, 3798282.47422542, 3701682.20310228, 3672552.89798793, 3752734.54609448, 3863311.75852314, 3929794.0961342, 3987649.28452825, 4000883.94746917, 3828075.91142184, 3784491.54778901, 3731088.35979024, 
3675398.11285313, 3583744.99122033, 3470570.58375198, 3435187.90624231, 3299880.40101697, 3157360.50598315, 3056307.34390878, 3021520.0030359, 2943008.59256922, 2939391.0430769, 2806024.17053458, 2811187.8364345, 2693096.44705781, 2694055.3531515, 2617986.84891028, 2634839.61794096, 2545487.69282185, 2501008.54312203, 2429856.68683066, 2481775.31810021, 2458428.83789359, 2510810.66956434, 2491793.62699363, 2553205.25047957, 2553359.87325228, 2671623.58520072, 2671973.57367978, 2671760.39685492, 2783079.88764818, 
2783145.67746724, 3481084.15305995, 3501616.36521983, 3501430.79562866, 2511325.09277079, 2511538.5617261, 2399067.30984753, 2417201.50046061, 2138231.29821326, 2036949.38350898, 1924808.11478073, 1929427.6195084, 1835947.06370624, 1706487.65237495, 1604298.4635346, 1426268.52251912, 1421612.11626738, 1326019.81157472, 1202068.2809638, 1219382.78825019, 1181585.45304951, 958398.257721502, 945047.384934704, 885033.399796519, 855289.981944806, 745055.420057957, 599563.409991946, 594035.104707808, 515133.364662731, 
513701.939656848, 470503.532367291, 417994.32884887, 433210.900925781, 391130.952819001, 422797.716013457, 389124.010105455, 517491.246275281, 478007.459393584, 559136.552572053, 643619.410856879, 677847.46807677, 741537.457980752, 837009.920713286, 876667.17618556, 927606.485932407, 970752.398424035, 973818.240691607, 1103852.70591733, 1223313.21127711, 1416541.10076662, 1436606.39384285, 1500732.51922583, 1548892.82943854, 1588625.09296295, 1637872.22599517, 1702585.04460292, 1754048.3446573, 1769857.69871545, 
2213781.76609562, 2273260.98496608, 2272926.56073558, 2511488.61599389, 2511325.09277079, 2539428.9472779, 2511325.09277079)), list(c(4148722.46513413, 4145784.74377209, 4148193.36359439, 4148722.46513413, 2362225.73754463, 2366359.46751565, 2373968.77438904, 2362225.73754463)))"
SEN,SG,SN,686,Senegal,19253,1177034,2,11,-14.881,15.013,Senegal,7.2675251960754395,7.561687469482422,12.916816711425781,0,0,1,0,0,0,0,0,14,-14.465860366821289,0,74,12,0.9966473579406738,0,91,1,0,0,0,1,0,0,-13.815510749816895,-9.21034049987793,-6.907755374908447,0.8638997077941895,3.8977208137512207,10.790678024291992,3.0348379611968994,5.5183186531066895,0.6938999891281128,0.6940000057220459,0.196,"list(list(c(-1908940.91452622, -1952234.84560757, -1878887.5463188, -1839852.81027467, -1812374.15056982, -1596909.04224795, -1363088.57440868, -1342203.81342145, -1266599.40013735, -1266043.02532236, -1374284.08691724, -1526539.65065738, -1616018.92527395, -1861013.64359907, -1846450.27121603, -1739583.56005449, -1713207.07462797, -1742150.25355371, -1847687.25339772, -1865281.74419556, -1864698.76402228, -1759930.3139427, -1759250.04053446, -1701518.63941417, -1682223.186797, -1597558.48015723, 
-1536054.57281344, -1677615.67307307, -1844081.9490494, -1835751.57759488, -1864292.3365614, -1821527.06174182, -1867477.63247095, -1908940.91452622, 1644745.58675024, 1661108.50817899, 1715144.07150792, 1811700.99145537, 1864988.72382259, 1878797.46892619, 1662061.22765746, 1535778.67972774, 1458367.50228216, 1392151.24303019, 1380068.66678162, 1422879.29503556, 1423164.66319075, 1382424.71898411, 1417808.51524933, 1406212.75063568, 1440538.73905746, 1409000.37931828, 1435940.53415516, 1410077.45747775, 
1466585.33260646, 1477985.91902418, 1499492.97256392, 1502544.1148543, 1527887.87016648, 1486910.9498915, 1506199.4770807, 1554305.87255171, 1527219.60281426, 1569404.74672203, 1568703.78472437, 1593280.94658617, 1575650.56474961, 1644745.58675024)))"
SHN,SH,SH,654,Saint Helena,0,6399,2,11,-5.71,-15.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"list(list(c(-630315.781117947, -644880.04405691, -634984.96583979, -630315.781117947, -1803275.35727752, -1804047.28203044, -1793498.9407738, -1803275.35727752)), list(c(-1598980.92061058, -1600990.79401686, -1591095.71579974, -1598980.92061058, -891184.399288885, -880382.027856912, -887312.671827266, -891184.399288885)), list(c(-1358809.11922409, -1372754.8910722, -1364715.17480815, -1358809.11922409, -4454799.87760761, -4454102.34979545, -4446466.19424174, -4454799.87760761)), list(c(-1101197.2271735, 
-1116379.9812033, -1107876.39662109, -1101197.2271735, -4922901.54953589, -4911012.84344588, -4910607.46262856, -4922901.54953589)))"
SLE,SL,SL,694,Sierra Leone,7162,5586403,2,11,-11.792,8.56,Sierra Leone,5.937536239624023,6.8781256675720215,11.479053497314453,0,1,0,0,0,0,0,0,8,-11.791890144348145,3,82,19,1.723961353302002,0,39,0,1,0,0,1,0,0,-3.5533952713012695,-9.21034049987793,-1.536141276359558,1.6181005239486694,3.7054738998413086,10.187609672546387,3.47350811958313,5.409635543823242,0.819100022315979,0.00800000037997961,0.0717,"list(list(c(-1248386.30692916, -1176816.89122785, -1190654.90580887, -1142878.36147225, -1279320.43494774, -1442546.08922759, -1479219.73887199, -1452874.08894442, -1460542.77734567, -1435743.24382572, -1465552.15443137, -1474148.35682992, -1461872.37734371, -1480060.53498595, -1386608.04510398, -1248386.30692916, 1118607.27097563, 1012731.29532715, 927044.107756531, 948397.490228091, 773005.706783371, 882223.774661048, 949267.979332438, 934919.51824986, 945391.20729689, 957335.191232685, 951800.421369478, 
983767.440185001, 990464.124321609, 1009643.96828971, 1106269.54488361, 1118607.27097563)), list(c(-1394307.56900419, -1441896.65131831, -1401636.17636107, -1394307.56900419, 829587.69033257, 844963.77005886, 852388.459017752, 829587.69033257)))"
SOM,SO,SO,706,Somalia,62734,8196395,2,14,48.316,9.774,Somalia,6.7604146003723145,3.923764228820801,10.37326717376709,0,1,0,0,0,0,0,0,5,45.93132019042969,0,80,15,1.5579795837402344,0,100,0,1,0,0,0,1,0,-13.815510749816895,-9.21034049987793,-6.907755374908447,0.06062832474708557,12.057794570922852,2.3582959175109863,3.090303659439087,0.695475697517395,0.8116999864578247,0.03400000184774399,0.638,"list(list(c(4780514.4540195, 4814481.37024525, 4929040.92613755, 4998059.34438785, 5093979.34210274, 5170573.38566001, 5276420.07632741, 5575497.69946206, 5651628.20865966, 5708154.24233365, 5678870.31444658, 5723228.45985993, 5665821.66637478, 5659065.46383956, 5338263.50811812, 5122334.86543659, 4841129.80918777, 4626233.0981859, 4563913.10765511, 4562606.88475014, 4664861.85204709, 4863146.2441184, 5003903.39501551, 5342026.77482387, 5233345.22200394, 4899232.1268514, 4769823.44144321, 4749229.55828543, 
4780514.4540195, 1232383.27961212, 1285396.42854637, 1169540.66495422, 1166459.37241576, 1217965.81694221, 1196844.30648514, 1252525.38796707, 1290214.04822029, 1343337.45672629, 1327125.55254592, 1168974.80162099, 1169963.79495556, 1155048.18439514, 1054817.72584744, 497421.209883839, 270339.919676898, 72359.1098212853, -186472.011754413, -96418.7076383981, 315157.428627215, 443444.241953497, 545231.559431232, 546410.841702199, 893925.43554677, 893588.530157717, 1006834.92886554, 1144174.89294152, 
1190456.86376814, 1232383.27961212)))"
STP,TP,ST,678,Sao Tome and Principe,96,152622,2,17,6.629,0.201,Sao Tome & Principe,7.111512184143066,-2.3025851249694824,3.9120230674743652,0,0,0,1,0,0,0,0,0.20000000298023224,6.687779903411865,0,79,13,5.3831562995910645,1,0,1,0,0,0,0,0,1,-13.815510749816895,-9.21034049987793,-6.907755374908447,-2.3025851249694824,5.196696758270264,8.474004745483398,3.6702001094818115,3.9321844577789307,NA,NA,9.599999999999999e-4,"list(list(c(726236.001471854, 719927.859887049, 744480.041498462, 726236.001471854, 2040.82025953449, 28912.2198033164, 44775.515996884, 2040.82025953449)), list(c(826330.702730464, 815662.621969278, 824506.287595868, 826330.702730464, 173246.783986112, 178938.603262216, 189487.407471241, 173246.783986112)))"
SWZ,WZ,SZ,748,Swaziland,1720,1124529,2,18,31.497,-26.562,Swaziland,7.865571975708008,-2.3025851249694824,3.9120230674743652,0,1,0,0,0,0,0,0,26,31.49748992919922,20,81,-5,-4.605170249938965,0,0,0,1,0,1,0,0,0,-13.815510749816895,-9.21034049987793,-4.45798397064209,-0.6176535487174988,8.290959358215332,2.6220829486846924,6.294674873352051,4.4225921630859375,0.05820000171661377,1,0.0174,"list(list(c(3440000.2478293, 3487732.04173063, 3558718.25461967, 3577073.72545659, 3560832.10043035, 3468900.4574316, 3430742.69633596, 3440000.2478293, -3036937.34351645, -2968322.21745148, -2993860.18327261, -3103449.38541711, -3163021.70861819, -3148863.89907386, -3099823.34606157, -3036937.34351645)))"
SYC,SE,SC,690,Seychelles,46,85532,2,14,55.474,-4.647,Seychelles,8.756839752197266,-2.3025851249694824,3.9120230674743652,0,0,1,0,0,0,0,0,4,55.37540817260742,69,78,19,6.9839019775390625,1,0,1,0,0,0,0,1,0,-13.815510749816895,-9.21034049987793,-6.907755374908447,-2.3025851249694824,11.457412719726563,1.742192268371582,4.6353440284729,2.2528562545776367,0.20250000059604645,NA,4.55e-4,"list(list(c(6182158.08878647, 6164439.92203434, 6173685.4510227, 6182158.08878647, -530832.73117083, -515660.955781564, -507192.111651084, -530832.73117083)), list(c(5177530.85383459, 5150659.88722998, 5143423.89768942, 5177530.85383459, -1050784.61814161, -1058244.87558124, -1049938.37515321, -1050784.61814161)), list(c(6208937.32813067, 6199072.75145402, 6208472.79189558, 6208937.32813067, -484519.553908411, -477728.379196348, -480860.381293092, -484519.553908411)), list(c(5166770.26657654, 5151494.7834109, 
5168223.43120937, 5166770.26657654, -1046490.97037809, -1045049.14136983, -1044673.2365932, -1046490.97037809)), list(c(6149968.72218969, 6148361.04610367, 6152318.78795984, 6149968.72218969, -502229.018324345, -495653.456364384, -499406.516693661, -502229.018324345)), list(c(6265307.9597955, 6261411.33233979, 6264906.20775326, 6265307.9597955, -796231.955975913, -802994.873439986, -793614.33897145, -796231.955975913)), list(c(5175397.41579353, 5173696.34265472, 5177283.72456502, 5175397.41579353, 
-1091143.74053046, -1089982.72015297, -1087002.34042292, -1091143.74053046)))"
TCD,CD,TD,148,Chad,125920,10145609,2,17,18.665,15.361,Chad,6.049733638763428,6.023867130279541,12.872621536254883,0,0,1,0,0,0,0,0,12,18.660289764404297,0,72,8,-4.605170249938965,0,43,1,0,0,0,0,0,1,-13.815510749816895,-9.21034049987793,-6.907755374908447,-0.49277520179748535,5.581031799316406,8.875547409057617,1.8793638944625854,2.026491165161133,0.8619999885559082,0.3840000033378601,1.28,"list(list(c(1614230.02105691, 1566790.66345791, 1516741.42039725, 1499349.64239215, 1724246.07193249, 1780740.71351007, 1692334.44746525, 1669557.36645405, 1781204.47050872, 2671973.57367978, 2671623.58520072, 2553359.87325228, 2553205.25047957, 2491793.62699363, 2510810.66956434, 2458428.83789359, 2481775.31810021, 2429856.68683066, 2501008.54312203, 2545487.69282185, 2417797.44639302, 2417364.30225435, 2267763.48573065, 2113833.34289051, 2121615.02057492, 2069305.32393422, 1725341.67836087, 1692272.66514787, 
1553741.68142764, 1580154.45700816, 1745695.55669651, 1676656.98961837, 1674534.23824843, 1622728.81890102, 1614230.02105691, 1459882.39369093, 1469063.84484922, 1541921.86099191, 1627172.32653205, 1910835.6259407, 2314902.25645845, 2451100.29595051, 2632090.10919556, 2686597.22558524, 2213781.76609562, 1769857.69871545, 1754048.3446573, 1702585.04460292, 1637872.22599517, 1588625.09296295, 1548892.82943854, 1500732.51922583, 1436606.39384285, 1416541.10076662, 1223313.21127711, 1191243.37890604, 
1151748.09503307, 1018232.68440277, 1001982.62890569, 958528.961673027, 897991.653240888, 840278.483965705, 948111.0452958, 1078062.15725173, 1116827.11163794, 1117719.94984592, 1208300.47954967, 1354687.68724663, 1429884.57651961, 1459882.39369093)))"
TGO,TO,TG,768,Togo,5439,6238572,2,11,1.081,8.799,Togo,6.3543701171875,8.536834716796875,13.28512954711914,0,0,1,0,0,0,0,0,6,0.9763399958610535,15,77,15,-0.014184646308422089,0,12,1,0,0,0,1,0,0,-13.815510749816895,-9.21034049987793,-6.907755374908447,1.4707341194152832,4.926229953765869,9.258234977722168,3.009105682373047,4.084905624389648,0.7099000215530396,0.621999979019165,0.056799999999999996,"list(list(c(155684.983293006, 182052.340521285, 133459.935636642, 58442.7326664693, 80953.9827336736, 42605.86530876, 61318.4490721357, 24211.9892475403, 41002.6420023628, -16671.429580177, 102187.952963507, 86458.1749559429, 150837.910024888, 155684.983293006, 1054503.2272889, 693628.054693378, 680396.483050668, 775325.557569654, 929606.535823332, 979065.399039513, 1052414.1952917, 1057586.37080975, 1148228.38865932, 1247821.36539203, 1231698.44010239, 1161491.97454934, 1118356.10605659, 1054503.2272889
)))"
TUN,TS,TN,788,Tunisia,15536,10104685,2,15,9.596,35.383,Tunisia,8.420241355895996,-2.3025851249694824,3.9120230674743652,0,0,1,0,0,0,0,0,36,9.562950134277344,3,64,-1,1.9476507902145386,0,99,1,0,1,0,0,0,0,-13.815510749816895,-0.37812528014183044,-6.907755374908447,1.6293740272521973,7.479858875274658,15.83293628692627,0.30973389744758606,3.2046101093292236,0.039400000125169754,0.9800000190734863,0.164,"list(list(c(1095967.88277402, 1141302.96803855, 1155712.60820481, 1232059.41117301, 1163876.00042313, 1238862.03393588, 1113844.23452254, 1150146.74498463, 1229925.75049297, 1243562.27679565, 1283077.46776203, 1287688.0984317, 1145168.31471737, 1136973.86436109, 1061666.56279791, 1008028.82463204, 929363.014031642, 834061.173449125, 918571.145996681, 910995.409370243, 959799.989204328, 1076737.66337847, 1095967.88277402, 4458548.35990001, 4465118.53286708, 4400612.12358259, 4446271.476386, 4317604.54866612, 
4195976.13404922, 4051239.94244269, 3988626.5339942, 3977482.07491009, 3923321.80504963, 3918041.36512141, 3821499.22537482, 3723231.51342457, 3597841.54159008, 3533714.21290996, 3776444.08807816, 3833524.28549665, 4013705.60709871, 4115666.32874883, 4372987.02853281, 4430937.39057162, 4486332.07227576, 4458548.35990001)), list(c(1223803.06717985, 1209486.26746892, 1194025.10339264, 1223803.06717985, 3995282.32962424, 3980378.92529474, 4012811.47509231, 3995282.32962424)), list(c(1239789.65925267, 
1250210.6107443, 1258157.48655305, 1239789.65925267, 4119839.81500541, 4139596.66092373, 4137186.35600964, 4119839.81500541)), list(c(1231719.21880913, 1228410.58090379, 1220185.29504856, 1231719.21880913, 4115139.84735001, 4112020.70480234, 4117132.24482446, 4115139.84735001)), list(c(992722.283328495, 990310.546560455, 995721.787007912, 992722.283328495, 4510550.55500144, 4512656.78156504, 4514372.44754152, 4510550.55500144)), list(c(1203209.07270258, 1201353.59943003, 1203889.34611081, 1203209.07270258, 
4455768.00578798, 4456738.45657033, 4456582.92156026, 4455768.00578798)))"
TZA,TZ,TZ,834,United Republic of Tanzania,88359,38477873,2,14,34.823,-6.27,Tanzania,6.261491775512695,6.338510513305664,12.101938247680664,0,1,0,0,0,0,0,0,4,34.81658172607422,0,56,8,0.40722721815109253,0,33,0,1,0,0,0,1,0,-3.1614444255828857,-9.21034049987793,-4.1869282722473145,0.4596342146396637,10.594966888427734,2.5582146644592285,4.056280136108398,2.186720132827759,0.7353000044822693,0.6690000295639038,0.945,"list(list(c(3526291.88882702, 3775987.51792884, 4185921.87673353, 4187127.8007773, 4364060.89187548, 4316567.09904547, 4402450.08619248, 4372010.3280325, 4384626.72252157, 4433452.89833688, 4501405.43246284, 4371299.44176431, 4223615.43555257, 4170255.66215522, 4028621.20235115, 3989504.98043978, 3892478.3556669, 3821071.80038062, 3688540.15797772, 3666908.44320726, 3455480.67017749, 3425438.76787762, 3289521.89975968, 3275451.89535984, 3342491.05306385, 3432536.38729112, 3433500.74803985, 3386060.6112044, 
3403407.52745472, 3439122.71628338, 3393265.20864854, 3526291.88882702, -111294.191335181, -111448.837680909, -333646.667380815, -390325.494431089, -520395.920200457, -674240.47535962, -780544.38985487, -846180.419437453, -995033.595599875, -1118105.16892294, -1172981.65881176, -1251170.3227752, -1264442.65899573, -1314692.2617514, -1312343.23073525, -1279171.05873661, -1297050.04449903, -1088696.47919834, -1061755.96133431, -1051702.07908483, -959868.334328364, -915080.045133333, -702201.524821341, 
-495653.456364384, -475712.77745424, -362756.873533714, -331747.313535494, -318722.825285038, -267152.129982423, -231162.209852408, -118376.594919708, -111294.191335181)), list(c(4391182.43865389, 4398912.79805302, 4363878.21659108, 4375319.18857684, 4391182.43865389, -692713.758038549, -721617.192654657, -694548.972375164, -638242.920437673, -692713.758038549)), list(c(4423403.19734704, 4416816.86835477, 4436884.98955751, 4423403.19734704, -609037.094924487, -550756.079810524, -547093.72783528, 
-609037.094924487)), list(c(4417435.13680662, 4407292.81800045, 4441771.02464741, 4417435.13680662, -892714.408805113, -887375.165410815, -852887.702091202, -892714.408805113)))"
UGA,UG,UG,800,Uganda,19710,28947181,2,14,32.386,1.28,Uganda,6.669497966766357,2.9598422050476074,7.543645858764648,0,1,0,0,0,0,0,0,0.20000000298023224,32.386329650878906,46,72,12,-4.605170249938965,0,7,0,1,0,0,0,1,0,-2.8766231536865234,-9.21034049987793,-6.907755374908447,1.723666787147522,10.995691299438477,2.6991541385650635,3.203551769256592,1.6499489545822144,0.9301999807357788,0.6340000033378601,0.236,"list(list(c(3784491.54778901, 3836440.68059903, 3897264.2032151, 3774534.35329601, 3775987.51792884, 3526291.88882702, 3393265.20864854, 3336801.5138894, 3294716.62379755, 3335193.3925254, 3484609.08473591, 3420816.89393938, 3435187.90624231, 3470570.58375198, 3583744.99122033, 3675398.11285313, 3731088.35979024, 3784491.54778901, 470503.532367291, 408977.124311964, 211019.868714325, 11472.1476289836, -111448.837680909, -111294.191335181, -118376.594919708, -163039.024411741, -154285.37949957, 91903.5422815522, 
236205.805846528, 272599.189870425, 389124.010105455, 422797.716013457, 391130.952819001, 433210.900925781, 417994.32884887, 470503.532367291)))"
ZAF,SF,ZA,710,South Africa,121447,47938663,2,18,23.121,-30.558,South Africa,8.32820987701416,0.5095112919807434,7.011268615722656,0,1,0,0,0,0,0,0,30,25.1483097076416,8,67,-2,0.8589394688606262,0,1,0,1,0,1,0,0,0,3.084303617477417,-5.725028991699219,-1.2016080617904663,-0.9186776280403137,6.765942096710205,3.457204580307007,6.583775043487549,4.8950700759887695,0.7516999840736389,NA,1.22,"list(list(c(3327772.27867166, 3484022.20838046, 3564016.61710347, 3558718.25461967, 3487732.04173063, 3440000.2478293, 3430742.69633596, 3468900.4574316, 3560832.10043035, 3577073.72545659, 3661345.58561334, 3605668.80833462, 3487175.66691564, 3342243.9237943, 3105813.57049336, 2953367.53910448, 2863693.67801799, 2861127.09583825, 2509697.69729537, 2226389.81586548, 2094785.24218189, 2092064.03722945, 2048804.05859279, 2052854.86354327, 1986774.61193295, 2036280.72719804, 2034765.55760885, 1835612.76218986, 
1899512.37629501, 1937484.56779951, 2023324.2516646, 2128768.74501178, 2225957.8962412, 2226494.67882581, 2316712.89222227, 2297912.36606117, 2411984.00862533, 2518582.21717509, 2561999.37893275, 2747053.33820377, 2839729.04067899, 2879989.62695572, 2988402.45452489, 3001083.30299912, 3150155.90853901, 3269856.7551136, 3327772.27867166, -2534886.98344532, -2561396.00577297, -2809494.38596416, -2993860.18327261, -2968322.21745148, -3036937.34351645, -3099823.34606157, -3148863.89907386, -3163021.70861819, 
-3103449.38541711, -3104387.48207255, -3316946.4246143, -3425485.24372565, -3669311.08380429, -3900688.59773863, -3995728.70360148, -3997588.96059081, -4033093.20641727, -4029474.09515178, -4139718.15937359, -4079642.8298698, -4040445.6351143, -4069530.80324684, -3989483.05341754, -3872871.34012685, -3845561.5505186, -3749244.55024249, -3322066.31589785, -3252581.8396131, -3339245.51184202, -3364019.39713439, -3370838.74737062, -3302213.40080328, -2846957.67459008, -2984638.64399448, -3102005.9935413, 
-3106546.12706351, -3012905.32067594, -2912604.23035367, -2977771.78876776, -2959227.03985377, -2844388.0668781, -2785665.27472456, -2723226.33877963, -2584855.69175612, -2534642.08184149, -2534886.98344532), c(3179902.70286878, 3006862.78832212, 3068479.12835162, 3125844.28834721, 3158999.68548507, 3247065.75916603, 3276225.23186238, 3179902.70286878, -3326100.9283151, -3455473.19235615, -3555704.28323103, -3587446.23604577, -3524169.0253272, -3492486.12952574, -3411155.37261093, -3326100.9283151
)), list(c(4213535.12170277, 4182984.04405203, 4205866.76725998, 4213535.12170277, -5935049.55615446, -5927306.02298582, -5914732.60354198, -5935049.55615446)), list(c(4225625.75423682, 4214215.395111, 4223770.05832527, 4225625.75423682, -5886528.28939337, -5881393.17175631, -5877567.70371625, -5886528.28939337)))"
ZMB,ZA,ZM,894,Zambia,74339,11478317,2,14,26.32,-14.614,Zambia,6.5012898445129395,3.61436128616333,10.893004417419434,0,1,0,0,0,0,0,0,20,27.81662940979004,0,71,4,-4.605170249938965,0,0.30000001192092896,0,1,0,1,0,0,0,-3.2350077629089355,-9.21034049987793,-6.907755374908447,-1.0485862493515015,9.027167320251465,2.388913631439209,4.848525524139404,3.2533774375915527,0.7807999849319458,0.7429999709129333,0.753,"list(list(c(2779647.35114957, 2613348.49968739, 2449045.38405616, 2448843.22786087, 2673955.83985234, 2670132.23798255, 2721575.64634592, 2819970.05370217, 2823031.33969899, 2894832.07730218, 2990999.98352307, 3027806.54863946, 3079097.11534196, 3166142.72325081, 3230027.53186368, 3293881.7276166, 3317475.33709278, 3317882.98906806, 3283213.64685541, 3231759.21786246, 3157391.56412108, 3194837.99367056, 3158380.97175525, 3217318.63087778, 3425438.76787762, 3455480.67017749, 3666908.44320726, 3751720.42553335, 
3701434.1832768, 3703970.26391605, 3734304.71383772, 3678706.97339746, 3637796.94921144, 3698281.61529753, 3363297.66776854, 3385866.47001246, 3220163.28914551, 3201486.3276192, 3097495.44418281, 3009862.51464053, 2812423.5941018, 2779647.35114957, -1986078.61854224, -1993799.27796106, -1824610.64581105, -1460208.46008764, -1460462.32376854, -1217419.90208959, -1284723.76880581, -1254038.81054943, -1304954.73739477, -1334614.28198632, -1342705.43109611, -1296572.12354437, -1379489.76581528, -1404914.25116715, 
-1505214.41310116, -1485100.37530047, -1511667.97946156, -1363381.62738528, -1397883.14133313, -1389334.0897814, -1294632.56082877, -1192816.68945956, -1035429.61217694, -947298.54247325, -915080.045133333, -959868.334328364, -1051702.07908483, -1182456.46896581, -1219256.95879338, -1362151.60230119, -1386643.24354553, -1414513.23796679, -1529096.97771414, -1575658.25190377, -1687093.06416286, -1762130.41117498, -1801506.25744865, -1868762.81022077, -1916072.35667875, -2032802.31579831, -2014415.17823092, 
-1986078.61854224)))"
ZWE,ZI,ZW,716,Zimbabwe,38685,13119679,2,14,29.872,-19,Zimbabwe,7.15461540222168,1.0235520601272583,7.925017833709717,0,1,0,0,0,0,0,0,19,29.871540069580078,0,57,0,-4.605170249938965,0,0,0,1,0,1,0,0,0,0.6928480863571167,-9.21034049987793,-5.54331111907959,-0.28108885884284973,9.027167320251465,2.388913631439209,5.453967094421387,3.6955370903015137,0.3874000012874603,0.9649999737739563,0.391,"list(list(c(3672185.98894628, 3681675.19629998, 3640054.39716524, 3675645.24212269, 3618130.58005096, 3616645.13276582, 3484022.20838046, 3327772.27867166, 3269856.7551136, 3235006.18476992, 3118708.04107041, 3085015.41606997, 3037625.37300539, 3030116.20543443, 2912798.15256028, 2812423.5941018, 3009862.51464053, 3097495.44418281, 3201486.3276192, 3220163.28914551, 3385866.47001246, 3386647.82151833, 3481702.4215118, 3671443.71058167, 3672185.98894628, -1951694.88729181, -2078426.44442696, -2148396.54004776, 
-2266319.50506352, -2344081.44382645, -2432998.04328981, -2561396.00577297, -2534886.98344532, -2534642.08184149, -2487296.88338245, -2459510.95456586, -2333122.24440357, -2331759.4341944, -2283893.3091121, -2217172.97388834, -2014415.17823092, -2032802.31579831, -1916072.35667875, -1868762.81022077, -1801506.25744865, -1762130.41117498, -1805784.38058122, -1806878.24057611, -1886983.21805346, -1951694.88729181)))"
